start_station,end_station,count,start_lat,start_lon,end_lat,end_lon
Adobe on Almaden,San Jose Diridon Caltrain Station,372,37.331415,-121.8932,37.329732,-121.901782
S. Market St at Park Ave,San Jose Diridon Caltrain Station,18,37.332398,-121.890429,37.329732,-121.901782
St James Park,San Jose Diridon Caltrain Station,214,37.339301,-121.889937,37.329732,-121.901782
San Jose Civic Center,San Jose Diridon Caltrain Station,148,37.330698,-121.888979,37.329732,-121.901782
San Jose City Hall,San Jose Diridon Caltrain Station,122,37.337391,-121.886995,37.329732,-121.901782
Paseo de San Antonio,San Jose Diridon Caltrain Station,322,37.333798,-121.886943,37.329732,-121.901782
San Salvador at 1st,San Jose Diridon Caltrain Station,102,37.330165,-121.885831,37.329732,-121.901782
MLK Library,San Jose Diridon Caltrain Station,313,37.335885,-121.88566,37.329732,-121.901782
SJSU 4th at San Carlos,San Jose Diridon Caltrain Station,64,37.332808,-121.883891,37.329732,-121.901782
5th S at E. San Salvador St,San Jose Diridon Caltrain Station,2,37.331957,-121.88163,37.329732,-121.901782
SJSU - San Salvador at 9th,San Jose Diridon Caltrain Station,120,37.333955,-121.877349,37.329732,-121.901782
Santa Clara County Civic Center,Arena Green / SAP Center,4,37.352601,-121.905733,37.332692,-121.900084
San Jose Diridon Caltrain Station,Arena Green / SAP Center,26,37.329732,-121.901782,37.332692,-121.900084
Arena Green / SAP Center,Arena Green / SAP Center,85,37.332692,-121.900084,37.332692,-121.900084
Ryland Park,Arena Green / SAP Center,15,37.342725,-121.895617,37.332692,-121.900084
Santa Clara at Almaden,Arena Green / SAP Center,206,37.333988,-121.894902,37.332692,-121.900084
Japantown,Arena Green / SAP Center,10,37.348742,-121.894715,37.332692,-121.900084
San Pedro Square,Arena Green / SAP Center,53,37.336721,-121.894074,37.332692,-121.900084
Adobe on Almaden,Arena Green / SAP Center,17,37.331415,-121.8932,37.332692,-121.900084
S. Market St at Park Ave,Arena Green / SAP Center,6,37.332398,-121.890429,37.332692,-121.900084
St James Park,Arena Green / SAP Center,14,37.339301,-121.889937,37.332692,-121.900084
San Jose Civic Center,Arena Green / SAP Center,20,37.330698,-121.888979,37.332692,-121.900084
San Jose City Hall,Arena Green / SAP Center,32,37.337391,-121.886995,37.332692,-121.900084
Paseo de San Antonio,Arena Green / SAP Center,17,37.333798,-121.886943,37.332692,-121.900084
San Salvador at 1st,Arena Green / SAP Center,17,37.330165,-121.885831,37.332692,-121.900084
MLK Library,Arena Green / SAP Center,10,37.335885,-121.88566,37.332692,-121.900084
SJSU 4th at San Carlos,Arena Green / SAP Center,8,37.332808,-121.883891,37.332692,-121.900084
Santa Clara County Civic Center,Ryland Park,248,37.352601,-121.905733,37.342725,-121.895617
San Jose Diridon Caltrain Station,Ryland Park,314,37.329732,-121.901782,37.342725,-121.895617
Arena Green / SAP Center,Ryland Park,31,37.332692,-121.900084,37.342725,-121.895617
Ryland Park,Ryland Park,44,37.342725,-121.895617,37.342725,-121.895617
Santa Clara at Almaden,Ryland Park,13,37.333988,-121.894902,37.342725,-121.895617
Japantown,Ryland Park,62,37.348742,-121.894715,37.342725,-121.895617
San Pedro Square,Ryland Park,57,37.336721,-121.894074,37.342725,-121.895617
Adobe on Almaden,Ryland Park,65,37.331415,-121.8932,37.342725,-121.895617
S. Market St at Park Ave,Ryland Park,1,37.332398,-121.890429,37.342725,-121.895617
St James Park,Ryland Park,23,37.339301,-121.889937,37.342725,-121.895617
San Jose Civic Center,Ryland Park,19,37.330698,-121.888979,37.342725,-121.895617
San Jose City Hall,Ryland Park,8,37.337391,-121.886995,37.342725,-121.895617
Paseo de San Antonio,Ryland Park,43,37.333798,-121.886943,37.342725,-121.895617
San Salvador at 1st,Ryland Park,5,37.330165,-121.885831,37.342725,-121.895617
MLK Library,Ryland Park,7,37.335885,-121.88566,37.342725,-121.895617
SJSU 4th at San Carlos,Ryland Park,3,37.332808,-121.883891,37.342725,-121.895617
Santa Clara County Civic Center,Santa Clara at Almaden,2,37.352601,-121.905733,37.333988,-121.894902
San Jose Diridon Caltrain Station,Santa Clara at Almaden,971,37.329732,-121.901782,37.333988,-121.894902
Arena Green / SAP Center,Santa Clara at Almaden,174,37.332692,-121.900084,37.333988,-121.894902
Ryland Park,Santa Clara at Almaden,4,37.342725,-121.895617,37.333988,-121.894902
Santa Clara at Almaden,Santa Clara at Almaden,96,37.333988,-121.894902,37.333988,-121.894902
Japantown,Santa Clara at Almaden,13,37.348742,-121.894715,37.333988,-121.894902
San Pedro Square,Santa Clara at Almaden,25,37.336721,-121.894074,37.333988,-121.894902
Adobe on Almaden,Santa Clara at Almaden,9,37.331415,-121.8932,37.333988,-121.894902
St James Park,Santa Clara at Almaden,10,37.339301,-121.889937,37.333988,-121.894902
San Jose Civic Center,Santa Clara at Almaden,23,37.330698,-121.888979,37.333988,-121.894902
San Jose City Hall,Santa Clara at Almaden,7,37.337391,-121.886995,37.333988,-121.894902
Paseo de San Antonio,Santa Clara at Almaden,18,37.333798,-121.886943,37.333988,-121.894902
San Salvador at 1st,Santa Clara at Almaden,12,37.330165,-121.885831,37.333988,-121.894902
MLK Library,Santa Clara at Almaden,14,37.335885,-121.88566,37.333988,-121.894902
SJSU 4th at San Carlos,Santa Clara at Almaden,70,37.332808,-121.883891,37.333988,-121.894902
5th S at E. San Salvador St,Santa Clara at Almaden,2,37.331957,-121.88163,37.333988,-121.894902
SJSU - San Salvador at 9th,Santa Clara at Almaden,3,37.333955,-121.877349,37.333988,-121.894902
Santa Clara County Civic Center,Japantown,10,37.352601,-121.905733,37.348742,-121.894715
San Jose Diridon Caltrain Station,Japantown,350,37.329732,-121.901782,37.348742,-121.894715
Arena Green / SAP Center,Japantown,16,37.332692,-121.900084,37.348742,-121.894715
Ryland Park,Japantown,53,37.342725,-121.895617,37.348742,-121.894715
Santa Clara at Almaden,Japantown,10,37.333988,-121.894902,37.348742,-121.894715
Japantown,Japantown,54,37.348742,-121.894715,37.348742,-121.894715
San Pedro Square,Japantown,137,37.336721,-121.894074,37.348742,-121.894715
Adobe on Almaden,Japantown,15,37.331415,-121.8932,37.348742,-121.894715
St James Park,Japantown,62,37.339301,-121.889937,37.348742,-121.894715
San Jose Civic Center,Japantown,23,37.330698,-121.888979,37.348742,-121.894715
San Jose City Hall,Japantown,42,37.337391,-121.886995,37.348742,-121.894715
Paseo de San Antonio,Japantown,51,37.333798,-121.886943,37.348742,-121.894715
San Salvador at 1st,Japantown,26,37.330165,-121.885831,37.348742,-121.894715
MLK Library,Japantown,37,37.335885,-121.88566,37.348742,-121.894715
SJSU 4th at San Carlos,Japantown,8,37.332808,-121.883891,37.348742,-121.894715
5th S at E. San Salvador St,Japantown,1,37.331957,-121.88163,37.348742,-121.894715
SJSU - San Salvador at 9th,Japantown,11,37.333955,-121.877349,37.348742,-121.894715
Santa Clara County Civic Center,San Pedro Square,73,37.352601,-121.905733,37.336721,-121.894074
San Jose Diridon Caltrain Station,San Pedro Square,402,37.329732,-121.901782,37.336721,-121.894074
Arena Green / SAP Center,San Pedro Square,57,37.332692,-121.900084,37.336721,-121.894074
Ryland Park,San Pedro Square,70,37.342725,-121.895617,37.336721,-121.894074
Santa Clara at Almaden,San Pedro Square,14,37.333988,-121.894902,37.336721,-121.894074
Japantown,San Pedro Square,145,37.348742,-121.894715,37.336721,-121.894074
San Pedro Square,San Pedro Square,81,37.336721,-121.894074,37.336721,-121.894074
Adobe on Almaden,San Pedro Square,51,37.331415,-121.8932,37.336721,-121.894074
S. Market St at Park Ave,San Pedro Square,18,37.332398,-121.890429,37.336721,-121.894074
St James Park,San Pedro Square,133,37.339301,-121.889937,37.336721,-121.894074
San Jose Civic Center,San Pedro Square,39,37.330698,-121.888979,37.336721,-121.894074
San Jose City Hall,San Pedro Square,44,37.337391,-121.886995,37.336721,-121.894074
Paseo de San Antonio,San Pedro Square,54,37.333798,-121.886943,37.336721,-121.894074
San Salvador at 1st,San Pedro Square,36,37.330165,-121.885831,37.336721,-121.894074
MLK Library,San Pedro Square,22,37.335885,-121.88566,37.336721,-121.894074
SJSU 4th at San Carlos,San Pedro Square,25,37.332808,-121.883891,37.336721,-121.894074
5th S at E. San Salvador St,San Pedro Square,2,37.331957,-121.88163,37.336721,-121.894074
SJSU - San Salvador at 9th,San Pedro Square,40,37.333955,-121.877349,37.336721,-121.894074
Santa Clara County Civic Center,Adobe on Almaden,3,37.352601,-121.905733,37.331415,-121.8932
San Jose Diridon Caltrain Station,Adobe on Almaden,354,37.329732,-121.901782,37.331415,-121.8932
Arena Green / SAP Center,Adobe on Almaden,13,37.332692,-121.900084,37.331415,-121.8932
Ryland Park,Adobe on Almaden,91,37.342725,-121.895617,37.331415,-121.8932
Santa Clara at Almaden,Adobe on Almaden,14,37.333988,-121.894902,37.331415,-121.8932
Japantown,Adobe on Almaden,12,37.348742,-121.894715,37.331415,-121.8932
San Pedro Square,Adobe on Almaden,37,37.336721,-121.894074,37.331415,-121.8932
Adobe on Almaden,Adobe on Almaden,58,37.331415,-121.8932,37.331415,-121.8932
S. Market St at Park Ave,Adobe on Almaden,2,37.332398,-121.890429,37.331415,-121.8932
St James Park,Adobe on Almaden,33,37.339301,-121.889937,37.331415,-121.8932
San Jose Civic Center,Adobe on Almaden,31,37.330698,-121.888979,37.331415,-121.8932
San Jose City Hall,Adobe on Almaden,29,37.337391,-121.886995,37.331415,-121.8932
Paseo de San Antonio,Adobe on Almaden,17,37.333798,-121.886943,37.331415,-121.8932
San Salvador at 1st,Adobe on Almaden,36,37.330165,-121.885831,37.331415,-121.8932
MLK Library,Adobe on Almaden,13,37.335885,-121.88566,37.331415,-121.8932
SJSU 4th at San Carlos,Adobe on Almaden,10,37.332808,-121.883891,37.331415,-121.8932
SJSU - San Salvador at 9th,Adobe on Almaden,7,37.333955,-121.877349,37.331415,-121.8932
San Jose Diridon Caltrain Station,S. Market St at Park Ave,8,37.329732,-121.901782,37.332398,-121.890429
Arena Green / SAP Center,S. Market St at Park Ave,9,37.332692,-121.900084,37.332398,-121.890429
Ryland Park,S. Market St at Park Ave,12,37.342725,-121.895617,37.332398,-121.890429
Santa Clara at Almaden,S. Market St at Park Ave,1,37.333988,-121.894902,37.332398,-121.890429
Japantown,S. Market St at Park Ave,6,37.348742,-121.894715,37.332398,-121.890429
San Pedro Square,S. Market St at Park Ave,17,37.336721,-121.894074,37.332398,-121.890429
S. Market St at Park Ave,S. Market St at Park Ave,14,37.332398,-121.890429,37.332398,-121.890429
St James Park,S. Market St at Park Ave,2,37.339301,-121.889937,37.332398,-121.890429
San Jose Civic Center,S. Market St at Park Ave,8,37.330698,-121.888979,37.332398,-121.890429
San Jose City Hall,S. Market St at Park Ave,12,37.337391,-121.886995,37.332398,-121.890429
Paseo de San Antonio,S. Market St at Park Ave,1,37.333798,-121.886943,37.332398,-121.890429
San Salvador at 1st,S. Market St at Park Ave,1,37.330165,-121.885831,37.332398,-121.890429
MLK Library,S. Market St at Park Ave,3,37.335885,-121.88566,37.332398,-121.890429
SJSU 4th at San Carlos,S. Market St at Park Ave,1,37.332808,-121.883891,37.332398,-121.890429
5th S at E. San Salvador St,S. Market St at Park Ave,2,37.331957,-121.88163,37.332398,-121.890429
SJSU - San Salvador at 9th,S. Market St at Park Ave,3,37.333955,-121.877349,37.332398,-121.890429
Santa Clara County Civic Center,St James Park,7,37.352601,-121.905733,37.339301,-121.889937
San Jose Diridon Caltrain Station,St James Park,209,37.329732,-121.901782,37.339301,-121.889937
Arena Green / SAP Center,St James Park,25,37.332692,-121.900084,37.339301,-121.889937
Ryland Park,St James Park,23,37.342725,-121.895617,37.339301,-121.889937
Santa Clara at Almaden,St James Park,8,37.333988,-121.894902,37.339301,-121.889937
Japantown,St James Park,42,37.348742,-121.894715,37.339301,-121.889937
San Pedro Square,St James Park,131,37.336721,-121.894074,37.339301,-121.889937
Adobe on Almaden,St James Park,14,37.331415,-121.8932,37.339301,-121.889937
S. Market St at Park Ave,St James Park,2,37.332398,-121.890429,37.339301,-121.889937
St James Park,St James Park,16,37.339301,-121.889937,37.339301,-121.889937
San Jose Civic Center,St James Park,8,37.330698,-121.888979,37.339301,-121.889937
San Jose City Hall,St James Park,16,37.337391,-121.886995,37.339301,-121.889937
Paseo de San Antonio,St James Park,30,37.333798,-121.886943,37.339301,-121.889937
San Salvador at 1st,St James Park,34,37.330165,-121.885831,37.339301,-121.889937
MLK Library,St James Park,31,37.335885,-121.88566,37.339301,-121.889937
SJSU 4th at San Carlos,St James Park,46,37.332808,-121.883891,37.339301,-121.889937
SJSU - San Salvador at 9th,St James Park,17,37.333955,-121.877349,37.339301,-121.889937
Beale at Market,San Jose Civic Center,1,37.792251,-122.397086,37.330698,-121.888979
Santa Clara County Civic Center,San Jose Civic Center,13,37.352601,-121.905733,37.330698,-121.888979
San Jose Diridon Caltrain Station,San Jose Civic Center,193,37.329732,-121.901782,37.330698,-121.888979
Arena Green / SAP Center,San Jose Civic Center,26,37.332692,-121.900084,37.330698,-121.888979
Ryland Park,San Jose Civic Center,25,37.342725,-121.895617,37.330698,-121.888979
Santa Clara at Almaden,San Jose Civic Center,35,37.333988,-121.894902,37.330698,-121.888979
Japantown,San Jose Civic Center,18,37.348742,-121.894715,37.330698,-121.888979
San Pedro Square,San Jose Civic Center,51,37.336721,-121.894074,37.330698,-121.888979
Adobe on Almaden,San Jose Civic Center,29,37.331415,-121.8932,37.330698,-121.888979
S. Market St at Park Ave,San Jose Civic Center,3,37.332398,-121.890429,37.330698,-121.888979
St James Park,San Jose Civic Center,12,37.339301,-121.889937,37.330698,-121.888979
San Jose Civic Center,San Jose Civic Center,118,37.330698,-121.888979,37.330698,-121.888979
San Jose City Hall,San Jose Civic Center,16,37.337391,-121.886995,37.330698,-121.888979
Paseo de San Antonio,San Jose Civic Center,27,37.333798,-121.886943,37.330698,-121.888979
San Salvador at 1st,San Jose Civic Center,17,37.330165,-121.885831,37.330698,-121.888979
MLK Library,San Jose Civic Center,23,37.335885,-121.88566,37.330698,-121.888979
SJSU 4th at San Carlos,San Jose Civic Center,16,37.332808,-121.883891,37.330698,-121.888979
SJSU - San Salvador at 9th,San Jose Civic Center,24,37.333955,-121.877349,37.330698,-121.888979
2nd at Folsom,San Jose City Hall,1,37.785299,-122.396236,37.337391,-121.886995
Santa Clara County Civic Center,San Jose City Hall,4,37.352601,-121.905733,37.337391,-121.886995
San Jose Diridon Caltrain Station,San Jose City Hall,96,37.329732,-121.901782,37.337391,-121.886995
Arena Green / SAP Center,San Jose City Hall,22,37.332692,-121.900084,37.337391,-121.886995
Ryland Park,San Jose City Hall,11,37.342725,-121.895617,37.337391,-121.886995
Santa Clara at Almaden,San Jose City Hall,11,37.333988,-121.894902,37.337391,-121.886995
Japantown,San Jose City Hall,58,37.348742,-121.894715,37.337391,-121.886995
San Pedro Square,San Jose City Hall,30,37.336721,-121.894074,37.337391,-121.886995
Adobe on Almaden,San Jose City Hall,37,37.331415,-121.8932,37.337391,-121.886995
S. Market St at Park Ave,San Jose City Hall,4,37.332398,-121.890429,37.337391,-121.886995
St James Park,San Jose City Hall,24,37.339301,-121.889937,37.337391,-121.886995
San Jose Civic Center,San Jose City Hall,11,37.330698,-121.888979,37.337391,-121.886995
San Jose City Hall,San Jose City Hall,32,37.337391,-121.886995,37.337391,-121.886995
Paseo de San Antonio,San Jose City Hall,15,37.333798,-121.886943,37.337391,-121.886995
San Salvador at 1st,San Jose City Hall,53,37.330165,-121.885831,37.337391,-121.886995
MLK Library,San Jose City Hall,14,37.335885,-121.88566,37.337391,-121.886995
SJSU 4th at San Carlos,San Jose City Hall,9,37.332808,-121.883891,37.337391,-121.886995
5th S at E. San Salvador St,San Jose City Hall,1,37.331957,-121.88163,37.337391,-121.886995
SJSU - San Salvador at 9th,San Jose City Hall,18,37.333955,-121.877349,37.337391,-121.886995
Santa Clara County Civic Center,Paseo de San Antonio,5,37.352601,-121.905733,37.333798,-121.886943
San Jose Diridon Caltrain Station,Paseo de San Antonio,390,37.329732,-121.901782,37.333798,-121.886943
Arena Green / SAP Center,Paseo de San Antonio,29,37.332692,-121.900084,37.333798,-121.886943
Ryland Park,Paseo de San Antonio,37,37.342725,-121.895617,37.333798,-121.886943
Santa Clara at Almaden,Paseo de San Antonio,29,37.333988,-121.894902,37.333798,-121.886943
Japantown,Paseo de San Antonio,23,37.348742,-121.894715,37.333798,-121.886943
San Pedro Square,Paseo de San Antonio,38,37.336721,-121.894074,37.333798,-121.886943
Adobe on Almaden,Paseo de San Antonio,26,37.331415,-121.8932,37.333798,-121.886943
St James Park,Paseo de San Antonio,18,37.339301,-121.889937,37.333798,-121.886943
San Jose Civic Center,Paseo de San Antonio,24,37.330698,-121.888979,37.333798,-121.886943
San Jose City Hall,Paseo de San Antonio,28,37.337391,-121.886995,37.333798,-121.886943
Paseo de San Antonio,Paseo de San Antonio,55,37.333798,-121.886943,37.333798,-121.886943
San Salvador at 1st,Paseo de San Antonio,81,37.330165,-121.885831,37.333798,-121.886943
MLK Library,Paseo de San Antonio,17,37.335885,-121.88566,37.333798,-121.886943
SJSU 4th at San Carlos,Paseo de San Antonio,26,37.332808,-121.883891,37.333798,-121.886943
5th S at E. San Salvador St,Paseo de San Antonio,1,37.331957,-121.88163,37.333798,-121.886943
SJSU - San Salvador at 9th,Paseo de San Antonio,109,37.333955,-121.877349,37.333798,-121.886943
Market at 10th,San Salvador at 1st,1,37.776619,-122.417385,37.330165,-121.885831
Santa Clara County Civic Center,San Salvador at 1st,1,37.352601,-121.905733,37.330165,-121.885831
San Jose Diridon Caltrain Station,San Salvador at 1st,118,37.329732,-121.901782,37.330165,-121.885831
Arena Green / SAP Center,San Salvador at 1st,28,37.332692,-121.900084,37.330165,-121.885831
Ryland Park,San Salvador at 1st,11,37.342725,-121.895617,37.330165,-121.885831
Santa Clara at Almaden,San Salvador at 1st,11,37.333988,-121.894902,37.330165,-121.885831
Japantown,San Salvador at 1st,32,37.348742,-121.894715,37.330165,-121.885831
San Pedro Square,San Salvador at 1st,31,37.336721,-121.894074,37.330165,-121.885831
Adobe on Almaden,San Salvador at 1st,53,37.331415,-121.8932,37.330165,-121.885831
S. Market St at Park Ave,San Salvador at 1st,1,37.332398,-121.890429,37.330165,-121.885831
St James Park,San Salvador at 1st,28,37.339301,-121.889937,37.330165,-121.885831
San Jose Civic Center,San Salvador at 1st,13,37.330698,-121.888979,37.330165,-121.885831
San Jose City Hall,San Salvador at 1st,76,37.337391,-121.886995,37.330165,-121.885831
Paseo de San Antonio,San Salvador at 1st,60,37.333798,-121.886943,37.330165,-121.885831
San Salvador at 1st,San Salvador at 1st,52,37.330165,-121.885831,37.330165,-121.885831
MLK Library,San Salvador at 1st,22,37.335885,-121.88566,37.330165,-121.885831
SJSU 4th at San Carlos,San Salvador at 1st,8,37.332808,-121.883891,37.330165,-121.885831
SJSU - San Salvador at 9th,San Salvador at 1st,54,37.333955,-121.877349,37.330165,-121.885831
Santa Clara County Civic Center,MLK Library,4,37.352601,-121.905733,37.335885,-121.88566
San Jose Diridon Caltrain Station,MLK Library,289,37.329732,-121.901782,37.335885,-121.88566
Arena Green / SAP Center,MLK Library,5,37.332692,-121.900084,37.335885,-121.88566
Ryland Park,MLK Library,6,37.342725,-121.895617,37.335885,-121.88566
Santa Clara at Almaden,MLK Library,11,37.333988,-121.894902,37.335885,-121.88566
Japantown,MLK Library,61,37.348742,-121.894715,37.335885,-121.88566
San Pedro Square,MLK Library,16,37.336721,-121.894074,37.335885,-121.88566
Adobe on Almaden,MLK Library,22,37.331415,-121.8932,37.335885,-121.88566
S. Market St at Park Ave,MLK Library,3,37.332398,-121.890429,37.335885,-121.88566
St James Park,MLK Library,35,37.339301,-121.889937,37.335885,-121.88566
San Jose Civic Center,MLK Library,18,37.330698,-121.888979,37.335885,-121.88566
San Jose City Hall,MLK Library,13,37.337391,-121.886995,37.335885,-121.88566
Paseo de San Antonio,MLK Library,24,37.333798,-121.886943,37.335885,-121.88566
San Salvador at 1st,MLK Library,14,37.330165,-121.885831,37.335885,-121.88566
MLK Library,MLK Library,55,37.335885,-121.88566,37.335885,-121.88566
SJSU 4th at San Carlos,MLK Library,26,37.332808,-121.883891,37.335885,-121.88566
SJSU - San Salvador at 9th,MLK Library,23,37.333955,-121.877349,37.335885,-121.88566
San Jose Diridon Caltrain Station,SJSU 4th at San Carlos,93,37.329732,-121.901782,37.332808,-121.883891
Arena Green / SAP Center,SJSU 4th at San Carlos,7,37.332692,-121.900084,37.332808,-121.883891
Ryland Park,SJSU 4th at San Carlos,2,37.342725,-121.895617,37.332808,-121.883891
Santa Clara at Almaden,SJSU 4th at San Carlos,49,37.333988,-121.894902,37.332808,-121.883891
Japantown,SJSU 4th at San Carlos,8,37.348742,-121.894715,37.332808,-121.883891
San Pedro Square,SJSU 4th at San Carlos,18,37.336721,-121.894074,37.332808,-121.883891
Adobe on Almaden,SJSU 4th at San Carlos,15,37.331415,-121.8932,37.332808,-121.883891
S. Market St at Park Ave,SJSU 4th at San Carlos,2,37.332398,-121.890429,37.332808,-121.883891
St James Park,SJSU 4th at San Carlos,48,37.339301,-121.889937,37.332808,-121.883891
San Jose Civic Center,SJSU 4th at San Carlos,15,37.330698,-121.888979,37.332808,-121.883891
San Jose City Hall,SJSU 4th at San Carlos,30,37.337391,-121.886995,37.332808,-121.883891
Paseo de San Antonio,SJSU 4th at San Carlos,13,37.333798,-121.886943,37.332808,-121.883891
San Salvador at 1st,SJSU 4th at San Carlos,11,37.330165,-121.885831,37.332808,-121.883891
MLK Library,SJSU 4th at San Carlos,15,37.335885,-121.88566,37.332808,-121.883891
SJSU 4th at San Carlos,SJSU 4th at San Carlos,31,37.332808,-121.883891,37.332808,-121.883891
SJSU - San Salvador at 9th,SJSU 4th at San Carlos,13,37.333955,-121.877349,37.332808,-121.883891
San Jose Diridon Caltrain Station,5th S at E. San Salvador St,1,37.329732,-121.901782,37.331957,-121.88163
S. Market St at Park Ave,5th S at E. San Salvador St,1,37.332398,-121.890429,37.331957,-121.88163
San Jose Civic Center,5th S at E. San Salvador St,1,37.330698,-121.888979,37.331957,-121.88163
San Jose City Hall,5th S at E. San Salvador St,1,37.337391,-121.886995,37.331957,-121.88163
San Salvador at 1st,5th S at E. San Salvador St,1,37.330165,-121.885831,37.331957,-121.88163
MLK Library,5th S at E. San Salvador St,2,37.335885,-121.88566,37.331957,-121.88163
5th S at E. San Salvador St,5th S at E. San Salvador St,7,37.331957,-121.88163,37.331957,-121.88163
Santa Clara County Civic Center,SJSU - San Salvador at 9th,2,37.352601,-121.905733,37.333955,-121.877349
San Jose Diridon Caltrain Station,SJSU - San Salvador at 9th,135,37.329732,-121.901782,37.333955,-121.877349
Arena Green / SAP Center,SJSU - San Salvador at 9th,3,37.332692,-121.900084,37.333955,-121.877349
Ryland Park,SJSU - San Salvador at 9th,1,37.342725,-121.895617,37.333955,-121.877349
Santa Clara at Almaden,SJSU - San Salvador at 9th,4,37.333988,-121.894902,37.333955,-121.877349
Japantown,SJSU - San Salvador at 9th,19,37.348742,-121.894715,37.333955,-121.877349
San Pedro Square,SJSU - San Salvador at 9th,47,37.336721,-121.894074,37.333955,-121.877349
Adobe on Almaden,SJSU - San Salvador at 9th,3,37.331415,-121.8932,37.333955,-121.877349
S. Market St at Park Ave,SJSU - San Salvador at 9th,3,37.332398,-121.890429,37.333955,-121.877349
St James Park,SJSU - San Salvador at 9th,11,37.339301,-121.889937,37.333955,-121.877349
San Jose Civic Center,SJSU - San Salvador at 9th,12,37.330698,-121.888979,37.333955,-121.877349
San Jose City Hall,SJSU - San Salvador at 9th,10,37.337391,-121.886995,37.333955,-121.877349
Paseo de San Antonio,SJSU - San Salvador at 9th,83,37.333798,-121.886943,37.333955,-121.877349
San Salvador at 1st,SJSU - San Salvador at 9th,36,37.330165,-121.885831,37.333955,-121.877349
MLK Library,SJSU - San Salvador at 9th,27,37.335885,-121.88566,37.333955,-121.877349
SJSU 4th at San Carlos,SJSU - San Salvador at 9th,12,37.332808,-121.883891,37.333955,-121.877349
5th S at E. San Salvador St,SJSU - San Salvador at 9th,1,37.331957,-121.88163,37.333955,-121.877349
SJSU - San Salvador at 9th,SJSU - San Salvador at 9th,38,37.333955,-121.877349,37.333955,-121.877349
